Respid,ConjointFinal,dR,dProfile,Immigrant_preferred,Application,Country,Language,Profession,Employment,Gender,Ethnicity
31,2x1,74,1,0,Claim asylum,Vietnam,Tried Korean but unable,Nurse,No plans to look for work,Female,Non-ethnic Korean
31,2x2,74,2,1,Claim asylum,Yemen,Fluent Korean,Childcare provider,Will look for work after arrival,Female,Ethnic Korean
31,3x1,74,1,0,Short-term work,United States,Tried Korean but unable,Office worker,No plans to look for work,Male,Non-ethnic Korean
31,3x2,74,2,1,Resettle,China,Broken Korean,Doctor,No plans to look for work,Female,Non-ethnic Korean
31,4x1,74,1,0,Claim asylum,North Korea,Spoke via interpreter,Office worker,No plans to look for work,Female,Non-ethnic Korean
31,4x2,74,2,1,Study,Yemen,Spoke via interpreter,Teacher,Has contract with employer,Female,Ethnic Korean
31,5x1,74,1,0,Claim asylum,Vietnam,Broken Korean,Teacher,Has contract with employer,Male,Ethnic Korean
31,5x2,74,2,1,Study,Japan,Broken Korean,Childcare provider,Job interviews only,Female,Non-ethnic Korean
31,6x1,74,1,1,Short-term work,Yemen,Fluent Korean,Teacher,Job interviews only,Female,Ethnic Korean
31,6x2,74,2,0,Claim asylum,North Korea,Fluent Korean,Nurse,Has contract with employer,Male,Ethnic Korean
32,1x1,75,1,0,Short-term work,Japan,Tried Korean but unable,Agricultural worker,Job interviews only,Male,Non-ethnic Korean
32,1x2,75,2,1,Claim asylum,North Korea,Spoke via interpreter,Childcare provider,Job interviews only,Male,Ethnic Korean
32,2x1,75,1,1,Short-term work,United States,Tried Korean but unable,Teacher,Will look for work after arrival,Female,Non-ethnic Korean
32,2x2,75,2,0,Short-term work,China,Broken Korean,Agricultural worker,Job interviews only,Female,Non-ethnic Korean
32,3x1,75,1,1,Claim asylum,Vietnam,Tried Korean but unable,Nurse,Has contract with employer,Male,Ethnic Korean
32,3x2,75,2,0,Resettle,Japan,Spoke via interpreter,Agricultural worker,Has contract with employer,Male,Ethnic Korean
32,4x1,75,1,1,Short-term work,China,Fluent Korean,Research scientist,Has contract with employer,Male,Ethnic Korean
32,4x2,75,2,0,Resettle,Yemen,Tried Korean but unable,Nurse,Job interviews only,Female,Non-ethnic Korean
32,5x1,75,1,0,Study,Yemen,Tried Korean but unable,Computer programmer,Job interviews only,Male,Ethnic Korean
32,5x2,75,2,1,Short-term work,United States,Broken Korean,Teacher,No plans to look for work,Male,Ethnic Korean
32,6x1,75,1,1,Short-term work,Vietnam,Spoke via interpreter,Doctor,Has contract with employer,Male,Non-ethnic Korean
32,6x2,75,2,0,Resettle,Japan,Spoke via interpreter,Nurse,Has contract with employer,Male,Ethnic Korean
33,1x1,77,1,0,Study,Yemen,Spoke via interpreter,Computer programmer,Job interviews only,Female,Ethnic Korean
33,1x2,77,2,1,Resettle,Japan,Fluent Korean,Teacher,Job interviews only,Female,Non-ethnic Korean
33,2x1,77,1,1,Resettle,North Korea,Fluent Korean,Nurse,Has contract with employer,Male,Non-ethnic Korean
33,2x2,77,2,0,Resettle,United States,Spoke via interpreter,Agricultural worker,Has contract with employer,Male,Non-ethnic Korean
33,3x1,77,1,0,Study,Japan,Broken Korean,Office worker,Has contract with employer,Female,Ethnic Korean
33,3x2,77,2,1,Short-term work,North Korea,Broken Korean,Research scientist,Job interviews only,Female,Ethnic Korean
33,4x1,77,1,1,Resettle,Yemen,Fluent Korean,Doctor,Has contract with employer,Female,Ethnic Korean
33,4x2,77,2,0,Claim asylum,Yemen,Spoke via interpreter,Doctor,Has contract with employer,Female,Non-ethnic Korean
33,5x1,77,1,1,Short-term work,North Korea,Spoke via interpreter,Doctor,No plans to look for work,Male,Ethnic Korean
33,5x2,77,2,0,Short-term work,United States,Tried Korean but unable,Nurse,Will look for work after arrival,Male,Non-ethnic Korean
33,6x1,77,1,1,Short-term work,North Korea,Tried Korean but unable,Agricultural worker,Will look for work after arrival,Male,Non-ethnic Korean
33,6x2,77,2,0,Short-term work,China,Broken Korean,Computer programmer,No plans to look for work,Female,Ethnic Korean
34,1x1,78,1,1,Short-term work,North Korea,Tried Korean but unable,Childcare provider,Job interviews only,Male,Ethnic Korean
34,1x2,78,2,0,Resettle,Vietnam,Spoke via interpreter,Office worker,Will look for work after arrival,Male,Non-ethnic Korean
34,2x1,78,1,1,Resettle,United States,Tried Korean but unable,Office worker,Will look for work after arrival,Male,Non-ethnic Korean
34,2x2,78,2,0,Short-term work,Vietnam,Spoke via interpreter,Agricultural worker,No plans to look for work,Male,Ethnic Korean
34,3x1,78,1,1,Resettle,China,Tried Korean but unable,Nurse,Job interviews only,Female,Ethnic Korean
34,3x2,78,2,0,Resettle,Japan,Fluent Korean,Childcare provider,Has contract with employer,Male,Non-ethnic Korean
34,4x1,78,1,1,Resettle,United States,Tried Korean but unable,Doctor,Job interviews only,Male,Non-ethnic Korean
34,4x2,78,2,0,Resettle,Yemen,Broken Korean,Nurse,Will look for work after arrival,Male,Non-ethnic Korean
34,5x1,78,1,1,Study,Vietnam,Tried Korean but unable,Nurse,Will look for work after arrival,Male,Non-ethnic Korean
34,5x2,78,2,0,Claim asylum,North Korea,Spoke via interpreter,Childcare provider,Will look for work after arrival,Female,Ethnic Korean
34,6x1,78,1,0,Short-term work,Vietnam,Spoke via interpreter,Research scientist,Has contract with employer,Male,Non-ethnic Korean
34,6x2,78,2,1,Claim asylum,Yemen,Tried Korean but unable,Agricultural worker,No plans to look for work,Female,Non-ethnic Korean
36,1x1,80,1,0,Resettle,Japan,Spoke via interpreter,Nurse,Has contract with employer,Female,Non-ethnic Korean
36,1x2,80,2,1,Short-term work,Yemen,Spoke via interpreter,Nurse,No plans to look for work,Female,Ethnic Korean
36,2x1,80,1,1,Claim asylum,Yemen,Broken Korean,Computer programmer,Will look for work after arrival,Male,Ethnic Korean
36,2x2,80,2,0,Short-term work,Japan,Spoke via interpreter,Research scientist,Has contract with employer,Male,Non-ethnic Korean
36,3x1,80,1,0,Study,China,Spoke via interpreter,Teacher,Job interviews only,Male,Non-ethnic Korean
36,3x2,80,2,1,Short-term work,Yemen,Broken Korean,Research scientist,Has contract with employer,Male,Non-ethnic Korean
36,4x1,80,1,1,Short-term work,United States,Tried Korean but unable,Research scientist,Has contract with employer,Male,Ethnic Korean
36,4x2,80,2,0,Study,Japan,Fluent Korean,Office worker,Job interviews only,Male,Ethnic Korean
36,5x1,80,1,0,Claim asylum,Japan,Fluent Korean,Agricultural worker,Will look for work after arrival,Female,Non-ethnic Korean
36,5x2,80,2,1,Claim asylum,China,Tried Korean but unable,Agricultural worker,No plans to look for work,Female,Ethnic Korean
36,6x1,80,1,0,Short-term work,Yemen,Broken Korean,Office worker,No plans to look for work,Male,Non-ethnic Korean
36,6x2,80,2,1,Claim asylum,Vietnam,Spoke via interpreter,Teacher,Has contract with employer,Female,Non-ethnic Korean
37,1x1,81,1,0,Resettle,Yemen,Broken Korean,Childcare provider,Job interviews only,Male,Non-ethnic Korean
37,1x2,81,2,1,Study,Yemen,Fluent Korean,Office worker,No plans to look for work,Female,Non-ethnic Korean
37,2x1,81,1,1,Study,United States,Spoke via interpreter,Doctor,Job interviews only,Male,Ethnic Korean
37,2x2,81,2,0,Short-term work,Vietnam,Fluent Korean,Computer programmer,Will look for work after arrival,Female,Non-ethnic Korean
37,3x1,81,1,1,Resettle,China,Fluent Korean,Office worker,No plans to look for work,Male,Non-ethnic Korean
37,3x2,81,2,0,Short-term work,China,Spoke via interpreter,Doctor,Job interviews only,Female,Non-ethnic Korean
37,4x1,81,1,1,Resettle,North Korea,Tried Korean but unable,Agricultural worker,Has contract with employer,Male,Ethnic Korean
37,4x2,81,2,0,Study,United States,Fluent Korean,Research scientist,Has contract with employer,Female,Non-ethnic Korean
37,5x1,81,1,0,Claim asylum,Yemen,Spoke via interpreter,Childcare provider,No plans to look for work,Male,Non-ethnic Korean
37,5x2,81,2,1,Resettle,Yemen,Broken Korean,Research scientist,Will look for work after arrival,Male,Ethnic Korean
37,6x1,81,1,1,Claim asylum,Yemen,Fluent Korean,Teacher,Job interviews only,Female,Non-ethnic Korean
37,6x2,81,2,0,Resettle,United States,Fluent Korean,Agricultural worker,No plans to look for work,Male,Non-ethnic Korean
38,1x1,83,1,0,Claim asylum,United States,Fluent Korean,Nurse,Will look for work after arrival,Male,Non-ethnic Korean
38,1x2,83,2,1,Study,North Korea,Fluent Korean,Teacher,Job interviews only,Female,Non-ethnic Korean
38,2x1,83,1,0,Short-term work,Vietnam,Spoke via interpreter,Research scientist,Will look for work after arrival,Female,Non-ethnic Korean
38,2x2,83,2,1,Short-term work,United States,Spoke via interpreter,Childcare provider,No plans to look for work,Male,Ethnic Korean
38,3x1,83,1,0,Study,Vietnam,Spoke via interpreter,Research scientist,Job interviews only,Female,Ethnic Korean
38,3x2,83,2,1,Short-term work,United States,Spoke via interpreter,Computer programmer,Job interviews only,Female,Ethnic Korean
38,4x1,83,1,1,Resettle,United States,Broken Korean,Office worker,Job interviews only,Female,Ethnic Korean
38,4x2,83,2,0,Short-term work,Vietnam,Spoke via interpreter,Teacher,No plans to look for work,Female,Non-ethnic Korean
38,5x1,83,1,0,Study,China,Fluent Korean,Research scientist,Has contract with employer,Male,Ethnic Korean
38,5x2,83,2,1,Study,Vietnam,Tried Korean but unable,Nurse,Job interviews only,Female,Ethnic Korean
38,6x1,83,1,1,Short-term work,North Korea,Spoke via interpreter,Nurse,Will look for work after arrival,Male,Non-ethnic Korean
38,6x2,83,2,0,Short-term work,Yemen,Tried Korean but unable,Research scientist,Will look for work after arrival,Female,Ethnic Korean
39,1x1,84,1,1,Claim asylum,Japan,Broken Korean,Computer programmer,Has contract with employer,Male,Ethnic Korean
39,1x2,84,2,0,Short-term work,United States,Spoke via interpreter,Teacher,Job interviews only,Female,Non-ethnic Korean
39,2x1,84,1,1,Resettle,North Korea,Tried Korean but unable,Childcare provider,Will look for work after arrival,Female,Ethnic Korean
39,2x2,84,2,0,Resettle,Vietnam,Broken Korean,Doctor,Job interviews only,Male,Non-ethnic Korean
39,3x1,84,1,0,Resettle,North Korea,Spoke via interpreter,Teacher,Job interviews only,Male,Non-ethnic Korean
39,3x2,84,2,1,Resettle,North Korea,Tried Korean but unable,Research scientist,Has contract with employer,Female,Non-ethnic Korean
39,4x1,84,1,1,Short-term work,United States,Broken Korean,Doctor,No plans to look for work,Male,Non-ethnic Korean
39,4x2,84,2,0,Study,North Korea,Broken Korean,Nurse,Job interviews only,Male,Non-ethnic Korean
39,5x1,84,1,1,Study,Vietnam,Spoke via interpreter,Doctor,Job interviews only,Male,Ethnic Korean
39,5x2,84,2,0,Short-term work,North Korea,Tried Korean but unable,Childcare provider,Will look for work after arrival,Female,Ethnic Korean
39,6x1,84,1,0,Study,Yemen,Broken Korean,Office worker,Has contract with employer,Male,Ethnic Korean
39,6x2,84,2,1,Short-term work,Japan,Spoke via interpreter,Office worker,Will look for work after arrival,Female,Non-ethnic Korean
40,1x1,85,1,1,Study,China,Tried Korean but unable,Childcare provider,Job interviews only,Male,Ethnic Korean
40,1x2,85,2,0,Study,Japan,Spoke via interpreter,Doctor,Will look for work after arrival,Female,Non-ethnic Korean
40,2x1,85,1,0,Resettle,North Korea,Spoke via interpreter,Agricultural worker,Has contract with employer,Female,Ethnic Korean
40,2x2,85,2,1,Study,Yemen,Tried Korean but unable,Office worker,Job interviews only,Male,Ethnic Korean
40,3x1,85,1,1,Short-term work,Vietnam,Fluent Korean,Office worker,Job interviews only,Female,Non-ethnic Korean
40,3x2,85,2,0,Resettle,Vietnam,Fluent Korean,Agricultural worker,No plans to look for work,Female,Ethnic Korean
40,4x1,85,1,1,Resettle,United States,Spoke via interpreter,Computer programmer,Job interviews only,Female,Non-ethnic Korean
40,4x2,85,2,0,Short-term work,Vietnam,Broken Korean,Childcare provider,Has contract with employer,Female,Ethnic Korean
40,5x1,85,1,0,Short-term work,Japan,Tried Korean but unable,Teacher,Job interviews only,Female,Non-ethnic Korean
40,5x2,85,2,1,Study,China,Fluent Korean,Nurse,Has contract with employer,Male,Ethnic Korean
40,6x1,85,1,0,Study,Yemen,Spoke via interpreter,Teacher,No plans to look for work,Female,Ethnic Korean
40,6x2,85,2,1,Short-term work,United States,Broken Korean,Doctor,Has contract with employer,Male,Ethnic Korean
41,1x1,86,1,1,Claim asylum,Yemen,Tried Korean but unable,Teacher,Job interviews only,Male,Ethnic Korean
41,1x2,86,2,0,Claim asylum,Vietnam,Broken Korean,Research scientist,Job interviews only,Female,Ethnic Korean
41,2x1,86,1,1,Resettle,Vietnam,Spoke via interpreter,Office worker,No plans to look for work,Male,Ethnic Korean
41,2x2,86,2,0,Study,North Korea,Fluent Korean,Agricultural worker,Has contract with employer,Female,Ethnic Korean
41,3x1,86,1,1,Resettle,China,Spoke via interpreter,Research scientist,No plans to look for work,Female,Non-ethnic Korean
41,3x2,86,2,0,Claim asylum,Vietnam,Fluent Korean,Childcare provider,Job interviews only,Female,Non-ethnic Korean
41,4x1,86,1,1,Short-term work,North Korea,Broken Korean,Nurse,No plans to look for work,Male,Non-ethnic Korean
41,4x2,86,2,0,Study,Vietnam,Broken Korean,Nurse,Job interviews only,Male,Ethnic Korean
41,5x1,86,1,1,Resettle,China,Fluent Korean,Childcare provider,Has contract with employer,Male,Ethnic Korean
41,5x2,86,2,0,Claim asylum,Yemen,Fluent Korean,Childcare provider,Job interviews only,Male,Non-ethnic Korean
41,6x1,86,1,1,Study,China,Broken Korean,Computer programmer,No plans to look for work,Male,Non-ethnic Korean
41,6x2,86,2,0,Resettle,United States,Spoke via interpreter,Agricultural worker,Has contract with employer,Male,Ethnic Korean
42,1x1,87,1,0,Resettle,Japan,Tried Korean but unable,Agricultural worker,Will look for work after arrival,Male,Ethnic Korean
42,1x2,87,2,1,Resettle,Japan,Fluent Korean,Doctor,Has contract with employer,Female,Ethnic Korean
42,2x1,87,1,0,Claim asylum,China,Fluent Korean,Office worker,No plans to look for work,Female,Non-ethnic Korean
42,2x2,87,2,1,Study,Yemen,Fluent Korean,Childcare provider,Has contract with employer,Female,Ethnic Korean
42,3x1,87,1,1,Study,North Korea,Fluent Korean,Research scientist,Will look for work after arrival,Male,Ethnic Korean
42,3x2,87,2,0,Study,North Korea,Tried Korean but unable,Doctor,Job interviews only,Female,Ethnic Korean
42,4x1,87,1,0,Study,China,Fluent Korean,Agricultural worker,No plans to look for work,Male,Non-ethnic Korean
42,4x2,87,2,1,Claim asylum,United States,Tried Korean but unable,Computer programmer,No plans to look for work,Male,Ethnic Korean
42,5x1,87,1,0,Short-term work,North Korea,Spoke via interpreter,Office worker,Has contract with employer,Male,Ethnic Korean
42,5x2,87,2,1,Study,Japan,Broken Korean,Computer programmer,Will look for work after arrival,Female,Ethnic Korean
42,6x1,87,1,0,Short-term work,Japan,Fluent Korean,Office worker,No plans to look for work,Female,Ethnic Korean
42,6x2,87,2,1,Resettle,Vietnam,Spoke via interpreter,Office worker,Has contract with employer,Male,Ethnic Korean
43,1x1,88,1,1,Claim asylum,Yemen,Fluent Korean,Doctor,No plans to look for work,Female,Non-ethnic Korean
43,1x2,88,2,0,Short-term work,China,Tried Korean but unable,Agricultural worker,Has contract with employer,Male,Non-ethnic Korean
43,2x1,88,1,1,Study,North Korea,Fluent Korean,Teacher,Job interviews only,Female,Non-ethnic Korean
43,2x2,88,2,0,Claim asylum,Japan,Fluent Korean,Agricultural worker,Job interviews only,Male,Ethnic Korean
43,3x1,88,1,0,Study,Vietnam,Tried Korean but unable,Research scientist,Job interviews only,Female,Ethnic Korean
43,3x2,88,2,1,Short-term work,China,Tried Korean but unable,Doctor,Job interviews only,Female,Non-ethnic Korean
43,4x1,88,1,1,Claim asylum,Japan,Broken Korean,Computer programmer,Job interviews only,Female,Non-ethnic Korean
43,4x2,88,2,0,Short-term work,Yemen,Tried Korean but unable,Office worker,Will look for work after arrival,Male,Non-ethnic Korean
43,5x1,88,1,0,Claim asylum,Japan,Tried Korean but unable,Nurse,Job interviews only,Male,Ethnic Korean
43,5x2,88,2,1,Claim asylum,North Korea,Fluent Korean,Office worker,Has contract with employer,Female,Non-ethnic Korean
43,6x1,88,1,0,Resettle,China,Fluent Korean,Nurse,Has contract with employer,Female,Ethnic Korean
43,6x2,88,2,1,Study,Yemen,Spoke via interpreter,Doctor,Job interviews only,Female,Non-ethnic Korean
44,1x1,82,1,0,Short-term work,China,Spoke via interpreter,Agricultural worker,No plans to look for work,Male,Non-ethnic Korean
44,1x2,82,2,1,Study,North Korea,Broken Korean,Teacher,No plans to look for work,Female,Ethnic Korean
44,2x1,82,1,1,Study,Vietnam,Spoke via interpreter,Computer programmer,Has contract with employer,Male,Ethnic Korean
44,2x2,82,2,0,Claim asylum,United States,Broken Korean,Office worker,No plans to look for work,Male,Non-ethnic Korean
44,3x1,82,1,1,Short-term work,United States,Broken Korean,Doctor,Job interviews only,Male,Ethnic Korean
